,press,title,url,content,like,dislike,time_written,re_reply,query
1616,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,핑계가 좋다. 그 배후를 조사해서 밝혀라,1,0,2020.06.24. 15:58:56,0,공군 특혜
1617,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,감찰 퍽이나 잘도했겠다.지들 군복벗어야될수도있는 사안인데?? 퍽이나 잘도 했겠다..,1,0,2020.06.24. 15:58:01,0,공군 특혜
1618,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,군에서는 조용히 넘어가고 싶겠지요.그렇게 되고 있는듯....,1,0,2020.06.24. 15:57:01,0,공군 특혜
1619,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이걸 믿겠냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제비가 박씨 주고 갔다는 전래동화를 더 믿겠다,1,0,2020.06.24. 15:32:00,0,공군 특혜
1620,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,일개 사병이... 군대 맞긴 맞나요? 기가찹니다! 어찌 전쟁을 수행하시려구...,1,0,2020.06.24. 14:52:26,0,공군 특혜
1621,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,"순진한 사람들이 군복무 군복무 외치는데 저런애들뿐만 아니라 연예인들, 재벌집안 혹은 빽좋은 애들등등은 저런식으로 군생활하는 사람 많다. 따라서 저런 사람들은 해봤자 서로만 더 피곤할뿐이다.",1,0,2020.06.24. 14:40:37,0,공군 특혜
1622,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,군필남자들이 몇십만명인데 변명할껄 변명해야지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,2020.06.24. 14:39:14,0,공군 특혜
1623,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,조국 윤미향이 보여줬자너~ 아니다하고 잡아떼고 버티면 된다고,1,0,2020.06.24. 14:24:22,0,공군 특혜
1624,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,"됐고, 재입대 가자.GP근무 가자.",0,0,2020.06.25. 08:09:00,0,공군 특혜
1625,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,본인의 군복무 부적응과 다른 병사들의 사기관리 차원에서  입영 취소하는게 정답인 듯,0,0,2020.06.24. 16:51:15,0,공군 특혜
1626,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,믿어? 말어??,0,0,2020.06.24. 16:16:25,0,공군 특혜
1627,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,문대통령 군대 다녀오지 왔잖아 이건 아니지 않나 싶네 무슨 군대생활관이 대학 기숙사도 안니고 빨래를 외부에서 해가지고 와기가 막히다. 이러니 보안이 구멍나는거 아닌가 군대는 그냥 군대 다워야 할것 같다.별 같지도 않은일로 논란을 일으키고 돈많은놈들은 다 똑같나,0,0,2020.06.24. 16:06:12,0,공군 특혜
1628,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,지나가는 똥개가 웃겠다. 이 기사를 믿어달라고 낸거야. 어디 군대가 빨래를 집으로 보내서 하냐. 그리고 병원도 군병원도 있는데 군병원 소견서가 있는지도 확인해야 한다.,0,0,2020.06.24. 16:05:35,0,공군 특혜
1629,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,썩은 장개석 군대.. 장관이 공군출신이니..,0,0,2020.06.24. 16:00:04,0,공군 특혜
1630,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,어이가 다 없다.. 저걸 믿나?,0,0,2020.06.24. 15:59:07,0,공군 특혜
1631,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,언제부터 병사 세탁물을 외부에 반출해서 해결했지?,0,0,2020.06.24. 15:52:53,0,공군 특혜
1632,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,여름에 냉방병으로 1인실 내주는게 이게 말이 방구냐,0,0,2020.06.24. 15:52:00,0,공군 특혜
1633,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,대표적인 당나라 군대...,0,0,2020.06.24. 15:44:18,0,공군 특혜
1634,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,키야.. 역시 언론도 보조를 맞춰주는구나. 도대체 어느 기업 회장님 아들래미길래. ㅋㅋㅋ,0,0,2020.06.24. 15:41:24,0,공군 특혜
1635,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,요즘 세상 좋아졌네~빨래도 집에서 해다주고,0,0,2020.06.24. 15:39:55,0,공군 특혜
1636,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,당나라 군대가 아니고 뭔가? 에~라 ㅄㄷㅇ,0,0,2020.06.24. 15:38:35,0,공군 특혜
1637,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,ㅎㅎㅎ 아직도 이런식의 기사가 올라오다니 놀랍네. 세상은 여전하군. 짜맞춘 기사라는 것이 너무 표나는 기사네. 이런 기사 읽고 사건을 덮어라? 대단한 사건도 아니고 이슈화 할 내용 수준도 아니겠지만 기사내용은 좀 화나네. 국민을 정말 개돼지 수준의 의식으로 보고 이런 기사를 내다니. 난 전방 수색대에세 80년대 제대하고 이제는 현역 병사 아들 둔 아버지다. 군에 대해 이해는 하지만 이런 기사는 아니지.,0,0,2020.06.24. 15:35:35,0,공군 특혜
1638,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,"(기사 내용) ""평소 매주 주말 가족 면회 시간에 자신의 세탁물을 부모에게 전달했다"".... 이런 식이면, 앞으로 전쟁 나면 엄마 아빠도 자동 참전해야겠네?? 허허... 부모 보급부대 추가로 단번에 전군 60만을 180만 대군으로 변신시키는 놀라운 소식일 수도 있지만, 진심으로 우리 군대라도 좀 제대로 돌아갔으면 좋겠습니다!",0,0,2020.06.24. 15:33:53,0,공군 특혜
1639,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,"서울에서 군생활하면서 부모 면회오라해서 빨래보내고 받고 하는 것이 정상은 아니지 않나, 어찌 이런것을 정상인것처럼 위장하는 것인지,",0,0,2020.06.24. 15:29:24,0,공군 특혜
1640,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,매주 면회가능지역에 배치받는 병사가 몇이나 될까? 빨래도 집에서 해주고~~~가정부가 하겠지~~배달은 운전기사가 하고~ 부대내 배달은 부사관이하고~~~,0,0,2020.06.24. 15:27:01,0,공군 특혜
1641,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,헛 소리  작작해라   개00 개00 세상 이구먼,0,0,2020.06.24. 15:24:47,0,공군 특혜
1642,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이것들이  국민을 상대로 감히  알마추기를 해 으어  이 개,0,0,2020.06.24. 15:23:32,0,공군 특혜
1643,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,전쟁이나면 제일먼저 총알받이는안될거고 부모잘못만난 병사가되겠지.군대는 원래 무풍지대였다 이나마 언론에난것은 문제인정부여서 드러난건데 지난통합정권때는 감히꿈이라도꿀수있었을까,0,0,2020.06.24. 15:22:07,0,공군 특혜
1644,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,어이가 없네요 군인 맞나요? 빨래 부탁이랴뇨 참 문재인 정권의 군대답네요,0,0,2020.06.24. 15:21:07,0,공군 특혜
1645,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,"말같지도 않은걸 타당한 핑계라고 발표하는 군대의 수준에 진절머리가 난다.  병균이 타인에게 옮길것을 걱정해서 세탁물을 병사가 부사관한테 맏겼다?  그래 그럴수있다고 하자. 그런데 13번을 그렇게 했다고?  군대가 그래도 되는거냐? 아무리 가족같은 병영을 구가한다고 하더라도 그걸 말이된다고 생각을 하나? 빨래나 전달해주는 상관의 명령을 듣겠는가?  백번을 양보해서 가족같은 전우애로 다져저서 그랬다고 하자,그럼 이것이 왜 다른 사람의 입을 통하여 외부에  진정의 형식으로 노출이됬나?결국 그말은 지금 이뤄진 이런것들이 잘못된것이란거다",0,0,2020.06.24. 15:20:14,0,공군 특혜
1646,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,눈 가리고  아웅 : 군대도 참 썩었군요....ㅉㅉ,0,0,2020.06.24. 15:10:39,0,공군 특혜
1647,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이럴때 쓰는 말인가 보네요~말이야 막걸리야?????,0,0,2020.06.24. 15:08:49,0,공군 특혜
1648,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,군바리 비리는 총살 감 아니냐? 부사관? 예비 사회인 말하는거냐? 취업 확정 짓고 사회인 준비하다 딱 걸린거여? 모낭염? 여드름 말하는거냐? 에라이,0,0,2020.06.24. 15:05:19,0,공군 특혜
1649,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,무슨 모낭염있다고 빨래를 부모한테 맡기는걸 허락하냐 군대 개판이네 ㅋㅋㅋㅋㅋㅋ 저런 감찰 조사결과를 밑냐??? 군감찰부 없애고 그냥 경찰한테 맡겨라 그냥 머리에 똥들은 군인들이 뭘 제대로 하겟냐,0,0,2020.06.24. 14:58:27,0,공군 특혜
1650,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,안타까운 일이지만 저의 아들을 비교해보면 너무 몰아 붙일것도 아닌 것 같습니다저의 아들도 유사 피부병을 앓고 있어 애초부터 현역병으로 안갔어야 했는데 작년11월에 국가의 부름을 받고입대하여 논산훈련소에서 훈련 잘받고 특기 교육 5주 잘 받고 강원도 화천7사단 부대 배치받아 잘 적응 하는줄만 알았는데ㅠ 부대 선임 및 간부들의 전폭적인 지원을 받았지만 본인이 지병으로 인한 후유증으로 적응을 못하여 결국 부적합 판정받아 지난달 5월에 귀가 조치 하였습니다 잔여기간 사회복무요원으로 복무를 마쳐야 하는 안타까운 일도 있습니다...,0,0,2020.06.24. 14:54:14,0,공군 특혜
1651,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,재앙스러운놈이네 평생격리시커라,0,0,2020.06.24. 14:52:35,0,공군 특혜
1652,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이게 무슨 괴랄한 소리야?,0,0,2020.06.24. 14:43:45,0,공군 특혜
1653,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,숙제로 남은건 건강 문제나 병역 부적응이 아니라 황태자 접대문제겟지... 군은 부디 높으신분들 자제분 접대 잘해서 무사히 돌려 보내쇼,0,0,2020.06.24. 14:41:32,0,공군 특혜
1654,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이걸 믿으라고요...ㅋㅋㅋㅋㅋ  자기가 피부병인데 혼자 빨래도 못하고....외래진료 갔다가 자기집 가고.....나두 꼭 울아들 공군 보내야징.,0,0,2020.06.24. 14:40:41,0,공군 특혜
1655,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,자기 합리화 방식이네 과연 그럴까 ~~~,0,0,2020.06.24. 14:30:56,0,공군 특혜
1656,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,공군은 37.8도 고열나면 생활관을 내주는구만~~~~에구 망할 나라,0,0,2020.06.24. 14:29:58,0,공군 특혜
1657,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,이제 코로나19 핑계를 아주 한심하구나 철저히 수사해서 진실을 알려라,0,0,2020.06.24. 14:19:58,0,공군 특혜
1658,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,잘 갖다 붙였네,0,0,2020.06.24. 14:19:39,0,공군 특혜
1659,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,다 거짓말일듯..,0,0,2020.06.24. 14:17:20,0,공군 특혜
1660,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,저 모든 운좋은게 하필 그친구에게 한꺼번에 일어나다니.. 복권안샀냐,0,0,2020.06.24. 14:15:21,0,공군 특혜
1661,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,ㅋㅋ 세탁기 돌릴 줄 몰라서 안돌리니,0,0,2020.06.24. 14:12:14,0,공군 특혜
1662,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,말이야 막걸리야 아무리군대가 군대가아니라도 자기빨래을 부모에게 ㅋㅋㅋ  그리고 공군은가족면회가 매주해도되는것인가  군대가아니라 모텔인가,0,0,2020.06.24. 14:05:28,0,공군 특혜
1663,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,모든 해명이 항상 클리어 하지 못하고 상식적이지 않은가?,0,0,2020.06.24. 14:03:29,0,공군 특혜
1664,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,밥도 집에서 먹고 오라지 왜.........공군....참 형편없네....결국은 잘못 없다네...? 결론이...?,0,0,2020.06.24. 14:00:29,0,공군 특혜
1665,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,그런데 부대 부사관이 국민 청원을 올렸겠냐?  그와 전혀 관련 없는 부사관이 청원을 올렸겠어?에라이~~,0,0,2020.06.24. 13:55:03,1,공군 특혜
1666,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,모낭염 ㅡㅡ? 변명도 참..,0,0,2020.06.24. 13:54:26,0,공군 특혜
1667,연합뉴스,"title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
title    ""특혜 의혹 공군병사, 코로나19로 면회 막히자 빨래 전달 부탁""(종합)
Name: 38, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011700229,매주 면회?,0,1,2020.06.24. 16:12:07,0,공군 특혜
1668,MBN,"title    '빨래 배달 13회' 등 특혜 일부 사실로…공군 간부 성추행 의혹도
title    '빨래 배달 13회' 등 특혜 일부 사실로…공군 간부 성추행 의혹도
Name: 39, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001470064,B중사한테 모든걸 뒤짚어 씌울려고 하네. 윗선은 손안대고 꼬링만 자를려고..,4,0,2020.06.24. 23:50,0,공군 특혜
