,doc_id,query,press,title,ex_url,in_url,content,is_relation,master,time_written,n_comments
253,공군 황제202008100015,공군 황제,헤럴드경제,"공군, ‘황제복무’ 병사 무단이탈만 검찰 기소",http://news.heraldcorp.com/view.php?ud=20200810000759,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001710313,"
“간부들, 편의 제공 대가성 입증 안돼”여단장 등 지휘감독 소홀로 징계 절차


원본보기

공군은 10일 전 민간기업 부회장 아들의 ‘황제복무’ 논란과 관련해 무단이탈 혐의로 군 검찰에 기소의견 송치했다. 다만 간부들의 편의제공에 따른 대가성은 입증되지 않았다고 밝혔다. 자료사진. [헤럴드DB][헤럴드경제=신대원 기자] 공군은 10일 전 민간기업 부회장 아들의 이른바 ‘황제 군복무’ 논란과 관련해 무단이탈 혐의만 인정했다.공군 군사경찰단은 이날 “3여단 병사 특혜복무 의혹과 관련해 해당 병사가 5회에 걸쳐 외출 목적 외 장소에서 시간을 보낸 사실을 확인했다”며 “무단이탈 혐의를 적용해 기소의견으로 군 검찰에 송치했다”고 밝혔다.다만 “소속 부서장(소령)과 세탁물을 반출한 간부(중사)의 편의 제공 대가성 여부에 대해서는 혐의를 입증할만한 증거가 확인되지 않았다”며 “불기소의견으로 군 검찰에 송치했다”고 설명했다.전 민간기업 부회장의 아들인 최모 상병은 서울 금천구 공군 방공유도탄사령부 3여단에서 근무하던 중 부친의 재력을 배경으로 상관인 부사관에게 빨래와 음료수 배달 심부름을 시키고 1인 생활관을 사용하는 등의 특혜복무를 하고 있다는 의혹을 받았다.이와 관련 한 부사관은 지난 6월 청와대 국민청원 게시판을 통해 해당 병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 빨래와 음료수를 받아오는 과정에 다른 부사관을 사역시켰다는 내용의 제보를 올렸다.또 최 상병이 생활관원들과의 불화를 이유로 1인실 황제 생활관을 쓰고 있다면서 속옷 차림으로 생활관에서 지낸다는 내용도 제보했다.이밖에 탈영 의혹과 샤워실 보수 문제 등도 제기했다.그러나 최 상병이 전입 후 9차례 외래진료 목적으로 외출하긴 했지만 부서장 승인하에 이뤄져 탈영은 아닌 것으로 판단됐다.다만 진료 후 바로 복귀하지 않고 집을 방문하는 등 5차례 무단이탈한 것으로 나타났다.공군 측은 지난 6월 감찰조사 때도 1인실 황제 생활관 특혜나 샤워실 보수 등 의혹은 사실이 아니라는 입장을 밝힌 바 있다.이와 함께 공군 군사경찰단은 이날 소속 부서장 A소령에 대해 ‘병사 외출증 확인 미흡’, 그리고 해당 병사와 세탁물을 반출한 B중사에 대해서는 ‘군용물 무단반출’로 각각 징계 의뢰했다.또 공군본부 감찰실은 최 상병의 무단이탈과 관련해 3여단장 C준장에 대해 ‘지휘감독 소홀’, 영외진료 인솔시 외출증 확인을 제대로 하지 않은 D하사에 대해서는 ‘규정절차 미준수’로 각각 징계 처분 심의 절차를 밟기로 했다.한편 최 상병의 부친은 지난 6월 논란이 불거지자 사퇴했다.shindw@heraldcorp.com▶코리아헤럴드 플립화상영어 무료체험▶헤럴드경제 네이버 채널 구독 ▶농수축산물 소비캠페인 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -
		",0,,2020.08.10,
254,공군 황제202008100016,공군 황제,아주경제,"공군, '황제복무' 의혹 병사 무단이탈 혐의만 기소...""대부분 의혹 사실 아냐""",http://www.ajunews.com/view/20200810161057090,,,0,,2020.08.10,
255,공군 황제202008100017,공군 황제,매일경제,"[레이더P] 공군 `황제복무` 병사, 무단이탈 혐의로만 기소",http://news.mk.co.kr/newsRead.php?no=821247&year=2020,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004632494,"
세탁물 반출해준 간부의 대가성은 입증 안돼'황제 복무' 의혹으로 수사를 받아온 공군 병사가 무단 이탈 혐의가 적용돼 기소의견으로 군 검찰에 송치됐다.10일 공군 군사경찰단은 특혜복무 의혹을 받은 방공유도탄사령부 제3여단 소속 A상병을 무단이탈 혐의로 기소의견으로 군 검찰에 송치했다고 밝혔다. 군사경찰단은 A상병이 5회에 걸쳐 외출 목적 외 장소에서 시간을 보낸 사실이 확인됐다고 설명했다. 그러나 부모가 간부들에게 부탁해 A상병의 세탁물을 외부에서 세탁해 다시 반입한 '편의 제공에 대한 대가성' 여부에 대해서는 혐의를 입증할만한 증거가 확인되지 않아 불기소의견으로 군 검찰에 송치했다고 밝혔다. 최 상병의 무단이탈과 간부에 의한 세탁물 반입·반출 자체는 사실이지만 대가성, 여부가 확인되지 않았다는 설명이다.  A상병의 황제복무 사건은 지난 6월 부모의 재력을 이용해 부대가 그에게 특혜를 줬다는 의혹이 청와대 게시판 제보를 통해 세상에 알려졌다. 특히 A상병이  국내 대형 신용평가사 고위 간부의 아들인 것으로 확인되면서 큰 논란이 됐다. 당시 제보자는 A상병이 생활관 동료들과의 불화로 1인실 '황제 생활반'을 쓰고 있으며, 부대 간부 C중사가 A상병의 빨래를 매주 부대 밖으로 빼내 가족 비서를 통해 세탁을 해오게 하는 등 사역을 시켰다고 주장했다. 이는 이후 공군본부 감찰조사에서 사실로 밝혀지기도 했다. 당시 조사결과 A상병은 모낭염과 피부염 등 피부질환으로 인해 공용세탁기 사용이 어렵다는 이유로 C중사에게 세탁물 반출·반입을 요청한 것으로 확인됐다. 그러나 이날 군사경찰단은 C중사가 이에 대한 대가를 받지 않았다고 결론지었다. 이번에 A상병에게 적용된 혐의는 외래진료 목적으로 총 9차례 외출했을 당시 5번을 부대에 즉시 복귀하지 않고 자가 등 타 장소에 다녀온 혐의다.이날 군사경찰단은 소속 부서장 B소령은 '병사 외출증 확인 미흡'으로, 해당 병사와 세탁물을 반출한 간부 C중사는 '군용물 무단 반출'로 각각 징계 의뢰했다. 공군본부 감찰실은 3여단장(준장)과 기지대장(소령)을 '지휘·감독 소홀'로, 해당 병사의 영외진료 인솔 시 외출증 확인을 제대로 하지 않은 또다른 간부(하사)를 '규정·절차 미준수'로 각각 처분심의할 예정이다. [연규욱 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶'매일경제' 바로가기 ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]
		",0,,2020.08.10,
256,공군 황제202008100018,공군 황제,뉴스웍스,"공군, '황제복무' 의혹 병사 군 검찰 송치…'무단이탈'만 적용해 기소의견",http://www.newsworks.co.kr/news/articleView.html?idxno=479394,,,0,,2020.08.10,
257,공군 황제202008100019,공군 황제,톱스타뉴스,"""일반 사병들 전부 그렇게 해줄 건가""…'황제복무' 공군 상병 A씨, 무단이탈 혐의만 인정되며 논란 가중",http://www.topstarnews.net/news/articleView.html?idxno=825979,,,0,,2020.08.10,
258,공군 황제202008120001,공군 황제,JTBC,"공군, 황제복무 의혹에 ""청탁 없어""…제보자 ""강한 의문""",http://news.jtbc.joins.com/article/article.aspx?news_id=NB11964234,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000244931,"
[앵커]이틀전 공군은 이른바 황제 복무 의혹과 관련한 수사 결과를 발표하면서 청탁은 없었다고 했습니다. 하지만 이 사건을 청와대 국민청원에 올리면서 처음으로 알린 제보자는 공군의 발표에 강한 의문이 든다고 JTBC에 말했습니다.김필준 기자입니다.[기자]부대원 A씨는 청탁 정황이 드러났는데 수사 결과에 반영이 안 됐다고 주장합니다.지난 6월 8일 '황제복무' 논란이 있었던 서울 모 공군부대장은 전직 참모차장인 예비역 중장 B씨를 만났습니다.이때 B 중장은 해당 부대에 힘들어하는 병사가 있단 취지로 얘기를 했습니다.B 중장도 ""아는 병원장으로부터 들은 얘기를 해당 부대장에게 전했다""고 했습니다.그런데 JTBC 취재 결과 해당 부대장은 이 얘기를 들은 바로 다음 날 '황제복무' 논란의 당사자 최모 상병의 아버지, 즉 최영 전 나이스그룹 부회장을 따로 만났습니다.부대 밖 카페에서였습니다.하지만 공군이 발표한 수사 결과에 이런 내용은 담겨있지 않습니다.A씨는 이 때문에 수사 결과에 의문을 제기한단 입장입니다.현재 A씨의 신고로 국민권익위도 이 의혹을 조사 중인 상황.그런데 A씨 측은 공군이 조사에 제대로 응하지 않고 있다고도 주장합니다.[김종보/변호사 : (공군이) 국민권익위 조사에 협조하지 않았는데, 시간을 끌면서 무마하려고 했던 것 같습니다.]공군은 이에 대해 권익위 조사에 성실히 응하고 있다며, 예비역 중장도 직접 조사했으냐 청탁을 확인하지 못했다고 해명했습니다,김필준 기자 (kim.piljun@jtbc.co.kr) [영상편집: 홍여울]▶ 시청자와 함께! JTBC 뉴스 제보하기▶ 뉴스의 뒷이야기! JTBC 취재설명서Copyright by JTBC(http://jtbc.joins.com) All Rights Reserved. 무단 전재 및 재배포 금지
		",0,,2020.08.12,
259,공군 특혜202006120001,공군 특혜,조선비즈,"공군, 부사관 심부름·1인실 사용 등 '금수저' 병사 특혜 의혹 감찰",https://biz.chosun.com/site/data/html_dir/2020/06/12/2020061202539.html?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=366&aid=0000537899,"
			서울의 공군 부대에서 한 병사가 부모의 재력 덕분에 특혜를 받고 있다는 의혹이 제기돼 공군이 감찰에 착수했다.


원본보기

청와대 국민청원 캡처12일 공군 등에 따르면 공군 방공유도탄사령부는 이날 서울 금천구에 있는 예하 부대에서 제기된 ‘병사 특혜 의혹’에 대한 감찰 조사를 시작했다.이 의혹은 전날인 11일 청와대 국민청원 게시판에 ‘금천구 공군 부대의 비위 행위를 폭로합니다’라는 제목의 청원이 올라오면서 불거졌다.자신을 해당 부대에 근무 중인 부사관이라고 소개한 A씨는 청원 글에서 ""부대에서 부모의 재력 때문에 특정 병사에게 특혜를 줬다""며 ""이를 묵인·방조해오는 등의 비위행위를 폭로한다""고 했다.A 씨는 해당 병사에 대해 △빨래·음료수 배달 관련 부사관 심부름 △1인 생활관 사용 △무단 외출 등의 의혹을 제기했다.A 씨는 ""‘병사 빨래랑 물 배달을 부사관이 한다’는 소문이 있었고, 이를 수차례 목격한 부사관과 병사의 말을 들었다""며 ""병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 음료수를 받아오는 과정에서 부사관이 심부름을 했다""고 주장했다.이어 ""해당 병사는 생활관 병사와 불화를 이유로 혼자 ‘황제 생활관’을 쓰고 있다고 한다""며 ""부대는 1인실 사용이 문제가 될까 봐 조기 전역한 병사를 생활관 명부에 넣어놓고 있다고 한다""고 했다.A씨는 ""외진을 목적으로 외출을 하고 가족과 수시로 불법 면회를 하는 것도 이해가 가지 않는다""며 ""병사들의 증언뿐이라 구체적인 감찰이 필요하다""고 했다.그는 ""부대 재정처는 편제가 1명인데 선임 병사 전역이 한참 남은 상태에서 해당 병사가 온 것도 이상하다""며 ""감찰해보면 확인할 수 있는 문제""라고 하기도 했다.A 씨가 올해 초 부대 감찰이 제대로 이뤄지지 않았다고 언급한 것과 관련, 공군은 올해 초 감찰은 해당 의혹과 관련 없는 감찰이었다고 설명했다.현재 A씨가 올린 국민청원은 검색이 되지 않는 상태다.공군 관계자는 ""정확한 사실관계를 감찰을 통해 확인 중""이라고 말했다.[정민하 기자 min@chosunbiz.com]	[네이버 메인에서 조선비즈 받아보기]	[조선비즈 바로가기] 	chosunbiz.com
",1,공군 특혜202006120001,2020-06-12 14:41:06,
260,공군 특혜202006120002,공군 특혜,경향신문,빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202006122135001&code=910100,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,"
			[경향신문] 


원본보기

경향신문 자료사진서울의 한 공군 부대에서 ‘금수저’ 병사가 특혜를 받고 있다는 의혹이 제기돼 공군이 감찰에 나섰다.공군은 12일 “병사 특혜복무 의혹과 관련해 공군본부 주관으로 감찰 조사를 진행하고 있다”며 “의혹이 제기된 부대의 상급 부대인 방공유도탄사령부 주관으로 이날 감찰에 착수했지만, 상황의 엄중함을 고려해 감찰 주관 기관을 공군본부로 상향했다”고 밝혔다.앞서 청와대 국민청원 게시판에 ‘금천구 공군 부대의 비위 행위를 폭로합니다’라는 제목의 청원이 올라오면서 해당 의혹이 불거졌다. 서울 금천구 지역의 한 공군 부대 부사관이라고 자신을 소개한 ㄱ씨는 청원에서 “부대에서 부모의 재력 때문에 특정 병사에게 특혜를 줬다. 이를 묵인·방조해오는 등의 비위행위를 폭로한다”고 밝혔다.청원에서 ㄱ씨는 “해당 병사가 부대에 전입 왔을 때 병사들과 부사관 선배들 사이에서 해당 병사의 아버지가 모 대기업 회장이라는 얘기가 돌았다”며 “최근까지도 해당 병사 부모는 밤낮으로 부사관 선후배들에게 아들의 병영생활 문제에 개입해달라고 전화를 한다고 한다”고 했다. 특혜 의혹이 인 해당 병사는 모 신용평가업체 부회장의 아들인 것으로 알려졌다.ㄱ씨는 해당 병사가 1인 생활관을 쓰면서 부사관에게 빨래·음료수 배달 심부름을 시키고 무단 외출을 하는 등 일탈 행위를 했지만 부대가 이를 묵인하고 있다고 폭로했다. 그는 “‘병사 빨래랑 물 배달을 부사관이 한다’는 소문이 있었고, 이를 수차례 목격한 부사관과 병사의 말을 들었다”며 “병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 음료수를 받아오는 과정에서 부사관이 심부름을 했다”고 주장했다.공군 관계자는 “정확한 사실관계를 감찰을 통해 확인 중”이라며 “조사 결과에 따라 법과 규정에 의거 엄정하게 조치할 예정”이라고 말했다.조형국 기자 situation@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지
",1,공군 특혜202006120001,2020-06-12 21:35:00,
261,공군 특혜202006120003,공군 특혜,뉴시스,"공군 ""재력가 아들 특혜복무 의혹, 법에 따라 엄정 조치 예정""",http://www.newsis.com/view/?id=NISX20200612_0001058255&cID=10301&pID=10300,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0009912768,"
감찰 주관, 방공유도탄사령부서 공군본부로 상향서울 금천구 부대 부사관, 청와대 국민청원 제기


원본보기

[서울=뉴시스] 금천구 공군 국민청원. 2020.06.12. (사진=청와대 누리집 제공)[서울=뉴시스] 박대로 기자 = 공군 병으로 입대한 재력가 아들이 군 간부에게 심부름을 시키는 등 특혜 복무를 해왔다는 청와대 국민청원과 관련, 공군이 법에 따라 엄정하게 조치하겠다고 12일 밝혔다.공군은 이날 오후 ""공군 병사 특혜복무 의혹 국민청원과 관련해 공군본부 주관으로 감찰조사를 진행하고 있다""며 ""공군은 조사 결과에 따라 법과 규정에 의거 엄정하게 조치할 예정""이라고 말했다.공군은 또 ""상황의 엄중함을 고려해 감찰조사 주관을 방공유도탄사령부에서 공군본부로 상향했다""고 덧붙였다.앞서 청와대 국민청원 게시판에는 재력가 아들이 입대 후 특혜 복무를 했다는 제보가 게재됐다.20년간 복무 중인 부사관이라고 밝힌 제보자는 게시글에서 ""처음에 부대에 '병사 빨래랑 물 배달을 재정처 아무개 부사관이 하더라'라는 소문을 들었을 때 저는 믿지 않았다. 그런데 이를 수차례 목격했다는 부사관 후배와 병사들의 말을 듣고는 생각이 바뀌었다""며 ""증언의 요지는 '해당 병사가 매주 토요일 아침에 빨래를 부대 밖으로 반출해서 가족 비서에게 세탁을 해오게 하고 빨래와 음용수를 받아오는 과정에 부사관을 사역시키더라'는 것""이라고 폭로했다.제보자는 또 ""병사와 관련된 부사관 선후배의 말에 따르면 해당 병사는 생활관원들과의 불화를 이유로 1인실 황제 생활관을 쓰고 있다고 한다""며 ""해당 병사는 에어컨 온도가 너무 낮아서 냉방병에 걸렸기 때문이라는데 해당 병사는 팬티 바람으로 생활관에서 지낸다고 한다. 제가 군생활을 20년 동안 하면서 생활관을 혼자 쓰는 건 처음 본다""고 말했다.☞공감언론 뉴시스 daero@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
		",1,공군 특혜202006120001,2020-06-12 17:59:48,
262,공군 특혜202006120004,공군 특혜,SBS,1인 생활관 · 무단 외출 등 특혜 의혹…공군 '금수저 병사' 감찰,https://news.sbs.co.kr/news/endPage.do?news_id=N1005833089&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000820962,"



원본보기

서울의 한 공군 부대에서 '금수저'인 병사가 특혜를 받고 있다는 의혹이 제기돼 공군이 감찰에 착수했습니다.공군은 12일 ""병사 특혜복무 의혹과 관련해 공군본부 주관으로 감찰 조사를 진행하고 있다""며 ""의혹이 제기된 부대의 상급 부대인 방공유도탄사령부 주관으로 이날 감찰에 착수했지만, 상황의 엄중함을 고려해 감찰 주관 기관을 공군본부로 상향했다""고 밝혔습니다.전날 청와대 국민청원 게시판에 '금천구 공군 부대의 비위 행위를 폭로합니다'라는 제목의 청원이 올라오면서 의혹이 제기됐습니다.자신을 해당 부대에 근무 중인 부사관이라고 소개한 A씨는 청원 글 통해 ""부대에서 부모의 재력 때문에 특정 병사에게 특혜를 줬다. 이를 묵인·방조해오는 등의 비위행위를 폭로한다""고 밝혔습니다.A 씨는 ▲ 병사 빨래·음료수 배달 관련 부사관 심부름 ▲ 1인 생활관 사용 ▲ 무단 외출 등을 폭로했습니다.A 씨는 ""'병사 빨래랑 물 배달을 부사관이 한다'는 소문이 있었고, 이를 수차례 목격한 부사관과 병사의 말을 들었다""며 ""병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 음료수를 받아오는 과정에서 부사관이 심부름을 했다""고 주장했습니다.이어 ""해당 병사는 생활관 병사와 불화를 이유로 혼자 '황제 생활관'을 쓰고 있다고 한다""며 ""부대는 1인실 사용이 문제가 될까 봐 조기 전역한 병사를 생활관 명부에 넣어놓고 있다고 한다""고 전했습니다.그러면서 ""외진을 목적으로 외출을 하고 가족과 수시로 불법 면회를 하는 것도 이해가 가지 않는다""며 ""병사들의 증언뿐이라 구체적인 감찰이 필요하다""고 덧붙였습니다.A 씨는 ""부대 재정처는 편제가 1명인데 선임 병사 전역이 한참 남은 상태에서 해당 병사가 온 것도 이상하다""며 ""감찰해보면 확인할 수 있는 문제""라고 강조했습니다.A 씨는 올해 초 부대 감찰이 제대로 이뤄지지 않았다고 언급했지만, 공군은 올해 초 감찰은 해당 의혹과 관련 없는 감찰이었다고 설명했습니다.공군 관계자는 ""정확한 사실관계를 감찰을 통해 확인 중""이라며 ""조사 결과에 따라 법과 규정에 의거 엄정하게 조치할 예정""이라고 말했습니다.(사진=청와대 국민청원 게시판 캡처, 연합뉴스)권태훈 기자(rhorse@sbs.co.kr)▶ '친절한 애리씨' 권애리 기자의 '친절한 경제'▶ '스트롱 윤' 강경윤 기자의 '차에타봐X비밀연예'※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지
",1,공군 특혜202006120001,2020-06-12 14:28:17,
263,공군 특혜202006120005,공군 특혜,아시아경제,"공군부대서 '금수저 병사' 특혜 논란…공군, 감사 착수",https://view.asiae.co.kr/article/2020061220504182174,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=277&aid=0004697505,"



원본보기

[아시아경제 송승윤 기자] 서울의 한 공군 부대에서 특정 병사가 특혜를 받고 있다는 의혹이 제기돼 공군이 감찰에 나섰다.공군은 12일 ""병사 특혜복무 의혹과 관련해 공군본부 주관으로 감찰 조사를 진행하고 있다""면서 ""의혹이 제기된 부대의 상급 부대인 방공유도탄사령부 주관으로 이날 감찰에 착수했으나, 상황의 엄중함을 고려해 감찰 주관 기관을 공군본부로 상향했다""고 밝혔다.이 같은 의혹은 전날 청와대 국민청원 게시판에 '금천구 공군 부대의 비위 행위를 폭로합니다'라는 제목의 청원이 올라오면서 알려졌다.청원 게시자 A씨는 자신을 해당 부대에 근무 중인 부사관이라고 소개하면서 ""부대에서 부모의 재력 때문에 특정 병사에게 특혜를 줬다. 이를 묵인·방조해오는 등의 비위행위를 폭로한다""고 밝혔다.A씨는 해당 부대에서 부사관이 이 병사의 빨래·음료수를 배달하는 등 심부름을 맡아 왔으며, 해당 병사가 1인 생활관을 사용하고 무단 외출까지 해왔다고 주장했다.A 씨는 ""'병사 빨래랑 물 배달을 부사관이 한다'는 소문이 있었고, 이를 수차례 목격한 부사관과 병사의 말을 들었다""며 ""병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 음료수를 받아오는 과정에서 부사관이 심부름을 했다""고 밝혔다.이어 ""해당 병사는 생활관 병사와 불화를 이유로 혼자 '황제 생활관'을 쓰고 있다고 한다""며 ""부대는 1인실 사용이 문제가 될까 봐 조기 전역한 병사를 생활관 명부에 넣어놓고 있다고 한다""고 전했다.또 ""외진을 목적으로 외출을 하고 가족과 수시로 불법 면회를 하는 것도 이해가 가지 않는다""며 ""병사들의 증언뿐이라 구체적인 감찰이 필요하다""고 강조했다.A씨는 ""부대 재정처는 편제가 1명인데 선임 병사 전역이 한참 남은 상태에서 해당 병사가 온 것도 이상하다""며 ""감찰해보면 확인할 수 있는 문제""라고 설명했다.그는 올해 초 부대 감찰이 제대로 이뤄지지 않았다고도 언급했다. 반면 공군은 올해 초 감찰은 해당 의혹과 관련 없는 감찰이었다고 설명했다.공군 관계자는 ""정확한 사실관계를 감찰을 통해 확인 중""이라며 ""조사 결과에 따라 법과 규정에 의거 엄정하게 조치할 예정""이라고 말했다.송승윤 기자 kaav@asiae.co.kr▶ 2020년 하반기, 재물운·연애운·건강운 체크!▶ 네이버에서 아시아경제 뉴스를 받아보세요 ▶ 놀 준비 되었다면 드루와!  드링킷!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>
		",1,공군 특혜202006120001,2020-06-12 20:49:49,
264,공군 특혜202006120006,공군 특혜,연합뉴스,1인 생활관·무단 외출 등 특혜 의혹…공군 '금수저 병사' 감찰(종합),http://yna.kr/AKR20200612098051504?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011674811,"
			""부모 재력 때문에 특혜"" 국민청원…공군 ""조사 결과 따라 엄정 조치""


원본보기

청와대 국민청원[청와대 국민청원 게시판 캡처]    (서울=연합뉴스) 최평천 기자 = 서울의 한 공군 부대에서 '금수저'인 병사가 특혜를 받고 있다는 의혹이 제기돼 공군이 감찰에 착수했다.    공군은 12일 ""병사 특혜복무 의혹과 관련해 공군본부 주관으로 감찰 조사를 진행하고 있다""며 ""의혹이 제기된 부대의 상급 부대인 방공유도탄사령부 주관으로 이날 감찰에 착수했지만, 상황의 엄중함을 고려해 감찰 주관 기관을 공군본부로 상향했다""고 밝혔다.    전날 청와대 국민청원 게시판에 '금천구 공군 부대의 비위 행위를 폭로합니다'라는 제목의 청원이 올라오면서 의혹이 제기됐다.    자신을 해당 부대에 근무 중인 부사관이라고 소개한 A씨는 청원 글 통해 ""부대에서 부모의 재력 때문에 특정 병사에게 특혜를 줬다. 이를 묵인·방조해오는 등의 비위행위를 폭로한다""고 밝혔다.    A 씨는 ▲ 병사 빨래·음료수 배달 관련 부사관 심부름 ▲ 1인 생활관 사용 ▲ 무단 외출 등을 폭로했다.    A 씨는 ""'병사 빨래랑 물 배달을 부사관이 한다'는 소문이 있었고, 이를 수차례 목격한 부사관과 병사의 말을 들었다""며 ""병사가 매주 토요일 아침 빨래를 부대 밖으로 반출해 가족 비서에게 세탁을 해오게 하고 음료수를 받아오는 과정에서 부사관이 심부름을 했다""고 주장했다.    이어 ""해당 병사는 생활관 병사와 불화를 이유로 혼자 '황제 생활관'을 쓰고 있다고 한다""며 ""부대는 1인실 사용이 문제가 될까 봐 조기 전역한 병사를 생활관 명부에 넣어놓고 있다고 한다""고 전했다.    그러면서 ""외진을 목적으로 외출을 하고 가족과 수시로 불법 면회를 하는 것도 이해가 가지 않는다""며 ""병사들의 증언뿐이라 구체적인 감찰이 필요하다""고 덧붙였다.    A 씨는 ""부대 재정처는 편제가 1명인데 선임 병사 전역이 한참 남은 상태에서 해당 병사가 온 것도 이상하다""며 ""감찰해보면 확인할 수 있는 문제""라고 강조했다.    A 씨는 올해 초 부대 감찰이 제대로 이뤄지지 않았다고 언급했지만, 공군은 올해 초 감찰은 해당 의혹과 관련 없는 감찰이었다고 설명했다.    공군 관계자는 ""정확한 사실관계를 감찰을 통해 확인 중""이라며 ""조사 결과에 따라 법과 규정에 의거 엄정하게 조치할 예정""이라고 말했다.    pc@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 이재용 구속때 삼성주가 올랐다?▶제보하기
",1,공군 특혜202006120001,2020-06-12 18:01:11,
